,Source_Name,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_95_PosAng,ROI_num,Extended_Source_Name,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,SpectrumType,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,Unc_Frac_Variability,CLASS1,Flags,Flux50_100,Flux300_1000,Flux1000_3000,Flux3000_10000,Flux10000_30000,Flux30000_100000,AGNness,PSRness
4969,4FGL J2326.9-0201,351.7355,-2.023,80.476326,-57.75372,0.044096004,0.033796657,-85.1,457,,6.7404165,1210.6259,2.3387225e-10,4.3341216e-11,3.230926e-12,6.1422547e-13,PowerLaw,2.1181875e-13,3.6319096e-14,2.4435143,0.1422322,1.9944818e-13,3.983103e-14,2.4468307,0.12347538,-0.034733124,0.5701136,2.0726769e-13,3.6156137e-14,2.4940376,0.1521878,-0.0003467713,0.00043435677,0.6666667,0.5808861,412.1036,6.0069222,0.0,10.0,rdg,0,4.495042879582023e-11,1.11470732644392e-09,1.815990829934222e-10,1.8282991440243812e-11,1.511602995551975e-11,3.660561870982848e-12,AGN,Non-PSR
4971,4FGL J2327.3+4717,351.8282,47.2885,108.45205,-13.204274,0.075179055,0.056800585,-48.57,1503,,5.238559,1806.8542,1.9161361e-10,4.0484262e-11,2.2366646e-12,4.817687e-13,PowerLaw,6.332578e-14,1.3256893e-14,2.239078,0.14475578,8.148439e-14,2.3510892e-14,1.2240247,0.36949953,0.7216446,2.0342336,7.9622906e-14,1.9125497e-14,1.1580261,0.48265472,0.0063061644,0.002974448,0.6666667,1.8848913,284.66513,5.537968,0.0,10.0,bcu,0,3.514499455348208e-11,3.5067204695593546e-10,1.6864046270548272e-10,4.894394264876034e-11,4.041171910995622e-12,9.14731311101049e-18,AGN,Non-PSR
4972,4FGL J2327.4+0444,351.8522,4.7433,87.26658,-52.212,0.082764804,0.0789411,-63.84,718,,4.546121,1168.5735,1.6891924e-10,4.050097e-11,2.2145627e-12,5.095955e-13,PowerLaw,1.621931e-13,3.5529112e-14,2.3919346,0.17599344,1.7714291e-13,5.2325775e-14,2.409102,0.20954415,0.06770367,0.2764035,1.8143077e-13,4.47322e-14,2.1060195,0.4455501,0.003217403,0.004127933,0.6666667,0.38693103,279.90973,14.145256,0.38040906,0.2867038,bcu,0,2.815094338193269e-11,7.599043616579593e-10,1.2854588227195762e-10,2.948958438553362e-11,6.787410477410161e-12,1.8437543158889014e-12,AGN,Non-PSR
4973,4FGL J2327.5-3259,351.8825,-32.9869,9.938205,-70.96171,0.0766592,0.06932015,-70.33,906,,7.3457055,445.469,1.346397e-10,3.18847e-11,2.8139839e-12,4.013301e-13,PowerLaw,2.1768433e-12,3.0462725e-13,2.749944,0.13869421,2.1171235e-12,3.4690607e-13,2.7741122,0.14736746,-0.024593005,0.2952985,2.2363045e-12,3.388343e-13,2.6260986,0.2882163,0.0017083278,0.0037143426,0.6666667,0.48902112,552.05853,18.75014,0.5014591,0.20507826,bcu,0,7.334732821107082e-10,9.017497859531431e-10,1.5195926461597509e-10,1.0641546671630309e-11,4.845159324884949e-15,6.740952230301249e-17,AGN,Non-PSR
4974,4FGL J2327.5+0939,351.8959,9.6543,91.1394,-47.973736,0.03009629,0.02553251,-14.41,718,,31.70151,451.54495,1.0787156e-09,7.0680996e-11,2.1229747e-11,9.56786e-13,LogParabola,1.6589476e-11,6.6390014e-13,2.702655,0.033554155,1.8247903e-11,8.591937e-13,2.6708565,0.042630367,0.09220319,3.364816,1.7993742e-11,8.197173e-13,2.42845,0.09011682,0.005026811,0.0016020049,0.6666667,3.6373048,3117.793,311.9642,0.73253185,0.20030181,fsrq,0,4.199170788865558e-08,8.268622231355494e-09,9.800837919016203e-10,1.0419314022680481e-10,8.053936857710386e-12,7.684236310678914e-16,AGN,Non-PSR
4975,4FGL J2328.3-4036,352.0817,-40.6037,349.4367,-68.205925,0.013753018,0.013691345,18.14,300,,42.53699,753.20294,2.0739235e-09,9.049028e-11,2.2686495e-11,1.0983318e-12,LogParabola,5.352134e-12,1.8963081e-13,2.3605242,0.027131662,5.8941138e-12,2.3934552e-13,2.3050675,0.0401847,0.08875665,4.547592,5.7521895e-12,2.2936186e-13,2.123323,0.07283123,0.0027499541,0.000808065,0.6666667,4.4756665,3339.8813,197.91664,0.5031366,0.1389799,fsrq,0,1.635659785392818e-08,8.038515630914844e-09,1.687248563086996e-09,3.6934097447094416e-10,2.3528554105034516e-11,1.1719671240417728e-11,AGN,Non-PSR
4976,4FGL J2329.0+0832,352.2574,8.5383,90.80901,-49.12484,0.045267783,0.03947055,3.43,718,,6.92486,1650.1812,2.620143e-10,4.635652e-11,3.4200696e-12,7.102154e-13,PowerLaw,1.10094286e-13,1.9145879e-14,2.3873324,0.1549475,1.1483074e-13,2.3802073e-14,2.341924,0.20511983,0.043406602,0.41011274,1.1721226e-13,2.246691e-14,2.1278114,0.38615206,0.0015866988,0.002268176,0.6666667,0.8634407,419.3248,14.156352,0.3804736,0.22944736,fsrq,0,8.912347482237237e-08,1.2964240792001647e-09,1.495975149312656e-10,5.804945066301137e-11,1.4842542125914626e-11,5.0718609037190944e-17,AGN,Non-PSR
4977,4FGL J2329.2+3755,352.3178,37.9213,105.541725,-22.160015,0.013136291,0.0125195645,88.61,934,,19.943823,3372.7153,7.091872e-10,6.161947e-11,8.163798e-12,7.1756403e-13,PowerLaw,6.4231e-14,5.5290906e-15,1.9121354,0.062823996,6.5033245e-14,6.646322e-15,1.9029754,0.07186966,0.007092216,0.1913997,6.728439e-14,6.3354147e-15,1.793725,0.122873634,0.00035660682,0.0003299074,0.6666667,1.2063532,634.14197,13.750117,0.24097407,0.12978745,bll,0,1.2380793279476165e-08,1.5687698917687953e-09,3.194358111358042e-10,1.8995489903250729e-10,6.88938489590285e-11,3.0723854016478924e-11,AGN,Non-PSR
4978,4FGL J2329.3-4955,352.3294,-49.9324,331.9932,-62.307026,0.0059205825,0.005858909,-38.96,299,,185.40108,528.8263,1.47159005e-08,2.0271632e-10,1.5135874e-10,1.8162707e-12,LogParabola,7.922862e-11,7.941268e-13,2.2749078,0.0076771867,8.918184e-11,1.0519224e-12,2.1792355,0.01130185,0.10564265,14.958456,8.577244e-11,9.606116e-13,1.9853766,0.019988034,0.0037945607,0.00025528992,0.6666667,15.128853,18068.871,8509.202,0.8287349,0.22166023,FSRQ,0,1.9826036634640332e-07,5.780160705626258e-08,1.2036815988381022e-08,2.47724551982742e-09,2.692854550456758e-10,3.2575524309269577e-12,AGN,Non-PSR
4979,4FGL J2329.3-4733,352.3394,-47.5558,335.6278,-64.027466,0.03749702,0.033611637,-2.9,299,,10.4813795,1108.2516,2.8673183e-10,3.9050128e-11,4.1591227e-12,5.7445715e-13,PowerLaw,3.3043002e-13,3.9788197e-14,2.487082,0.1128631,3.3955106e-13,4.7088926e-14,2.4714236,0.13032086,0.02686536,0.3522166,3.4712654e-13,4.7308945e-14,2.2891443,0.29507107,0.0018195745,0.0025594765,0.6666667,0.9272466,646.8981,39.12555,0.726299,0.23357897,fsrq,0,8.62480503682761e-11,1.3130159182139778e-09,2.267885879092546e-10,6.32663435529146e-11,2.0054701460283557e-15,4.349198399680184e-16,AGN,Non-PSR
4980,4FGL J2329.7+6101,352.4343,61.0239,113.19842,-0.29441524,0.016219927,0.014493091,-33.47,1683,,13.784739,3623.6936,8.532102e-10,9.154774e-11,9.600521e-12,1.128215e-12,PowerLaw,6.185033e-14,6.240722e-15,2.1516392,0.08270349,6.1916137e-14,5.1787157e-14,2.148084,0.32600707,0.0029544476,0.067822546,6.33245e-14,6.8557784e-15,2.0796635,0.13301145,0.0002275206,0.00034470376,0.6666667,0.6321416,787.3901,21.230564,0.39802027,0.16348435,bcu,0,1.6337152075607264e-08,3.458960229352215e-09,4.484277671412684e-10,1.927292492265309e-10,4.4523437020549395e-11,1.523143937365301e-11,AGN,Non-PSR
4981,4FGL J2329.7-2118,352.4375,-21.3035,45.887123,-70.5138,0.05772567,0.04699462,-8.59,1159,,8.622178,1425.6918,3.348442e-10,5.0475e-11,4.6557974e-12,8.581126e-13,PowerLaw,2.0377837e-13,2.8899775e-14,2.4494934,0.1556009,1.9502011e-13,3.0195125e-14,2.4896936,0.1195614,-0.03783117,0.65401024,2.0531627e-13,3.0630815e-14,2.4048183,0.28838414,0.00021993862,0.0012288234,0.6666667,0.15001385,689.196,9.831417,0.21353981,0.21728858,rdg,16,1.587956654190703e-13,6.075851488596129e-10,3.666038306260333e-10,4.517413526583525e-11,1.5547660381365347e-11,1.556257022122115e-15,AGN,Non-PSR
4982,4FGL J2330.2+7759,352.5682,77.9947,118.63252,15.805905,0.051188365,0.03546182,10.72,993,,7.8339896,1389.4948,2.6667688e-10,3.9717087e-11,3.497019e-12,5.4818384e-13,PowerLaw,1.6924054e-13,2.412224e-14,2.3921845,0.11360481,1.862028e-13,3.0901446e-14,2.3307545,0.15192789,0.077618785,0.97956634,1.8538553e-13,2.9152902e-14,2.0889032,0.30196062,0.0021912502,0.002149183,0.6666667,1.2803245,551.142,11.485962,0.30133167,0.22126009,bcu,0,3.791767966276893e-08,1.000114102645e-09,2.0634477460035328e-10,6.049673262342736e-11,4.831629020485284e-12,1.3067402799814298e-15,AGN,Non-PSR
4983,4FGL J2330.3-2332,352.5802,-23.5395,39.517097,-71.34525,0.09269411,0.06642153,-58.72,1159,,4.6498027,1978.0775,1.4173103e-10,3.353424e-11,1.6373816e-12,4.039932e-13,PowerLaw,3.815823e-14,8.983819e-15,2.2192445,0.19894056,4.4064758e-14,1.1969432e-14,2.009437,0.36412346,0.16440792,0.9287185,4.3342073e-14,1.14869204e-14,1.5687941,0.7352248,0.0033789072,0.0039189453,0.6666667,1.24381,199.99463,3.6175046,0.0,10.0,bcu,0,2.3520517089536952e-08,5.345230924547195e-10,8.042155830167985e-11,4.116262539155535e-11,8.002586440736259e-12,8.795682225679984e-20,AGN,Non-PSR
4984,4FGL J2330.3-2948,352.5806,-29.8072,19.600815,-71.99709,0.062104438,0.04329426,-6.98,906,,7.050629,2220.4543,1.7719778e-10,3.3193538e-11,1.9696807e-12,3.677156e-13,PowerLaw,3.667098e-14,6.8439885e-15,2.082816,0.17573203,3.1164192e-14,6.7782503e-15,2.184638,0.11756642,-0.083778836,1.507541,3.547723e-14,6.691051e-15,2.196546,0.17870267,-0.00034046808,0.00026213503,0.6666667,0.91083515,208.23799,2.6705317,0.0,10.0,bll,0,3.690392175875745e-12,4.4220985206955277e-10,1.0989155418972274e-10,3.5403190795646466e-11,1.4427303102193534e-11,4.019053752996049e-12,AGN,Non-PSR
4985,4FGL J2330.5+1102,352.6287,11.0479,93.04232,-47.07334,0.08621848,0.06796335,-22.3,1287,,8.660531,546.5728,2.533865e-10,4.1981224e-11,5.1487547e-12,6.564844e-13,PowerLaw,2.2854934e-12,2.7983787e-13,2.731978,0.094712146,2.939835e-12,4.1337252e-13,2.6511407,0.15659054,0.25567093,2.664111,2.8877512e-12,4.0865022e-13,1.930632,0.4229771,0.014008442,0.007519415,0.6666667,2.7482753,777.3832,32.23081,0.75946164,0.263379,fsrq,0,1.2616993005920563e-09,1.8824843905917987e-09,2.610290872340215e-10,1.1816654425789164e-11,1.9237536019715077e-17,1.4607837564119058e-17,AGN,Non-PSR
4987,4FGL J2330.6-3726,352.6603,-37.4346,356.66183,-70.1192,0.030342981,0.027814401,20.67,707,,11.645619,904.20667,2.782873e-10,3.704619e-11,4.055071e-12,4.7218083e-13,PowerLaw,5.335576e-13,5.829462e-14,2.4909825,0.09933457,5.0335577e-13,6.4232914e-14,2.520514,0.08966686,-0.041374758,0.8918298,5.3043426e-13,5.9728366e-14,2.5089695,0.13012202,-0.00014252159,0.0006729284,0.6666667,0.18936326,663.5479,8.075939,0.10741002,0.2624877,bll,0,4.658668117940579e-09,1.260743398567854e-09,2.110694674595237e-10,4.1465442190968815e-11,1.5959400467835394e-11,5.758109329006644e-16,AGN,Non-PSR
4988,4FGL J2331.0-2147,352.7632,-21.7953,44.82061,-70.971985,0.023620656,0.022448875,51.84,1159,,22.656614,946.9827,9.738664e-10,7.023172e-11,1.10066374e-11,1.1685797e-12,LogParabola,1.556584e-12,9.3476205e-14,2.4324672,0.0456924,1.7392843e-12,1.1694917e-13,2.4133334,0.0772811,0.11797101,3.090402,1.7282368e-12,1.1743463e-13,2.1078424,0.14431791,0.0039894106,0.0016589342,0.6666667,3.0923238,1622.8064,181.325,1.0179995,0.2805581,fsrq,0,2.5901885081225373e-08,5.218814269625227e-09,7.469507234958428e-10,1.4979879836563015e-10,1.1677336181348252e-11,1.2376436798057235e-17,AGN,Non-PSR
4989,4FGL J2331.1-1653,352.782,-16.8977,57.634296,-68.8043,0.109839134,0.1024384,-22.78,741,,4.432269,720.28076,1.1762628e-10,3.1703796e-11,2.4113246e-12,5.912989e-13,PowerLaw,5.0174155e-13,1.0708524e-13,2.7376351,0.1827416,6.301574e-13,1.710435e-13,1.7174108,0.5851808,0.8726586,1.9154845,6.073037e-13,1.5777147e-13,0.34312013,0.9670023,0.028768238,0.01216933,0.6666667,2.007661,419.82626,10.648273,0.46925703,0.33337885,bcu,0,1.7350947345562417e-08,9.087865460166711e-10,1.4400113046431073e-10,3.7021097992750995e-12,1.6349887345694022e-15,7.186657658424012e-17,AGN,Non-PSR
4990,4FGL J2331.3-1558,352.8388,-15.9777,59.82052,-68.34417,0.08591011,0.07955781,74.83,741,,5.601516,759.0275,1.553809e-10,3.674576e-11,2.8042677e-12,5.8276794e-13,PowerLaw,5.33854e-13,9.808434e-14,2.6531954,0.16973282,5.606078e-13,1.1405343e-13,2.5774262,0.28667274,0.062402382,0.5618777,5.7239906e-13,1.1580542e-13,2.0748043,0.5975894,0.0056109023,0.005575062,0.6666667,1.1435598,464.744,22.252504,0.67816657,0.29792854,fsrq,0,4.2159342683589784e-09,5.946912406962213e-10,2.0768949060556707e-10,2.2152580117507092e-11,9.218685199024546e-16,6.661531042133884e-20,AGN,Non-PSR
4991,4FGL J2331.5-0258,352.8817,-2.9765,81.142914,-59.202515,0.06845673,0.04181411,51.92,457,,4.2773805,4160.6733,1.3046947e-10,3.781849e-11,1.4903772e-12,4.1671405e-13,PowerLaw,7.853915e-15,2.1959698e-15,1.929383,0.18491313,1.04688495e-14,3.4070452e-15,1.6916326,0.40145555,0.24376526,1.4262571,1.01805695e-14,3.2644042e-15,1.0835388,0.7263835,0.0029594544,0.0026168195,0.6666667,1.5499537,102.90795,15.830603,0.8387803,0.4635433,bcu,0,8.983327103029293e-12,2.3814489269469163e-10,6.420512732585593e-11,2.9405877038923833e-11,2.0818643683973015e-11,1.6430640555209491e-16,AGN,Non-PSR
4993,4FGL J2332.1-4118,353.0254,-41.3015,346.79962,-68.418884,0.058404077,0.04539113,-6.35,300,,5.5093875,1974.4299,1.7086278e-10,3.719722e-11,1.9755534e-12,4.4540725e-13,PowerLaw,4.6199545e-14,1.0017427e-14,2.2209036,0.1647529,6.39297e-14,1.6492882e-14,2.1230793,0.2796461,0.34369376,1.9141273,5.6985985e-14,1.7119554e-14,1.5476005,0.7959081,0.0048297173,0.0063789412,0.6666667,1.4812411,248.56918,8.317396,0.17685826,0.5629013,fsrq,0,2.4372239337822066e-08,4.347074089583458e-10,1.8660541167836442e-10,2.7968764457209083e-11,2.4478573887546986e-18,5.17392378940329e-12,AGN,Non-PSR
4995,4FGL J2334.2+0736,353.5573,7.602,91.88613,-50.556854,0.04902982,0.042245816,46.02,718,,12.672234,779.4975,4.3325185e-10,5.2452268e-11,6.6755325e-12,6.6964343e-13,PowerLaw,1.2531549e-12,1.1988701e-13,2.5368533,0.0829084,1.3347053e-12,1.5676635e-13,2.5055215,0.10187884,0.054597363,0.8614479,1.3201918e-12,1.4492909e-13,2.3753026,0.20548062,0.0018753511,0.0022774704,0.6666667,1.0093458,915.11334,50.412373,0.725737,0.22760749,fsrq,0,2.9767428522120554e-09,2.3128865489496775e-09,4.3445985697943e-10,4.6330182745801807e-11,5.2657921426058074e-12,2.7467824970919472e-14,AGN,Non-PSR
4996,4FGL J2334.8+1432,353.7233,14.5346,96.57156,-44.384045,0.014308073,0.013382982,79.41,1287,,25.589092,1968.0023,1.0089207e-09,6.645176e-11,1.1271215e-11,7.679662e-13,PowerLaw,2.6323014e-13,1.7015155e-14,2.002035,0.046211205,2.9692752e-13,2.245398e-14,1.9407798,0.06311821,0.0773124,2.3248117,2.9429505e-13,2.151792e-14,1.7069033,0.11484524,0.0015825209,0.0006070679,0.6666667,2.947134,934.8956,101.504364,0.71458685,0.20472206,bll,0,8.973511711474202e-09,2.569225721060775e-09,6.359119897325627e-10,2.781110064464798e-10,9.375958343049717e-11,3.0687069638851705e-12,AGN,Non-PSR
4997,4FGL J2334.9-2346,353.7432,-23.7759,39.68088,-72.43524,0.19581091,0.08387492,-88.06,1159,,9.567533,1015.47363,2.8852976e-10,4.2744138e-11,3.902643e-12,5.138823e-13,PowerLaw,3.9611036e-13,4.9641623e-14,2.423399,0.11621856,4.0156675e-13,5.8007594e-14,2.4096172,0.13584319,0.013838035,0.1620993,3.989847e-13,5.2641454e-14,2.3968208,0.18350612,0.00020291253,0.0011581652,0.6666667,0.16282292,585.5651,9.58493,0.19218345,0.22203018,agn,258,3.822239413864281e-09,1.1303956659602932e-09,2.3308746599504104e-10,5.509723927099586e-11,6.700569786521893e-12,2.6655331587799314e-12,AGN,Non-PSR
4998,4FGL J2335.4-0128,353.8688,-1.476,84.37257,-58.540962,0.043479275,0.040580656,-79.06,457,,13.243647,785.76715,4.6647153e-10,5.293864e-11,7.226409e-12,7.0179734e-13,PowerLaw,1.3271276e-12,1.2339396e-13,2.5411375,0.073527835,1.5791488e-12,1.650125e-13,2.471737,0.11567511,0.17396133,2.7957394,1.5414461e-12,1.707491e-13,2.031526,0.30028158,0.006607445,0.003903707,0.6666667,2.7039285,1005.50977,87.56208,0.79968905,0.23160955,fsrq,0,1.876255240063074e-08,2.7093343124562352e-09,4.525727292925552e-10,4.044406823333624e-11,6.4806918512183564e-12,3.589343473020725e-18,AGN,Non-PSR
5000,4FGL J2336.5-7622,354.1396,-76.3755,308.5889,-39.919132,0.03280989,0.028862836,-23.06,881,,10.759135,1762.8655,3.1820055e-10,4.00853e-11,3.6855423e-12,4.678038e-13,PowerLaw,1.10755026e-13,1.36832e-14,2.2243855,0.10626626,1.06842615e-13,1.5846923e-14,2.2546232,0.111200504,-0.024757018,0.42802852,1.1264822e-13,1.4695208e-14,2.1722457,0.16770874,0.00025990035,0.00068484416,0.6666667,0.39819452,484.8037,18.159832,0.44394007,0.19389886,bll,0,2.355813855103861e-08,9.387945976158107e-10,2.7387520029620305e-10,5.862674928858169e-11,1.473195176959763e-11,3.197839345756015e-12,AGN,Non-PSR
5001,4FGL J2336.6+2356,354.1535,23.9423,101.73723,-35.83098,0.038607128,0.03416669,25.86,1052,,7.422046,1597.7686,2.4790986e-10,4.1594037e-11,2.8662005e-12,4.7142634e-13,PowerLaw,1.0725752e-13,1.7528175e-14,2.2207713,0.11439123,1.2384957e-13,2.3815346e-14,2.1742272,0.15189739,0.09089379,1.2053357,1.1733499e-13,2.1416908e-14,2.0020502,0.25266138,0.0014360469,0.0015962808,0.6666667,1.1335849,343.14426,7.8718915,0.094707645,0.53362286,bcu,0,3.2951479322917976e-09,1.0102948477808127e-09,1.7327442258796566e-10,4.453397720038943e-11,1.7354047018858232e-11,1.6329915102891154e-17,AGN,Non-PSR
5002,4FGL J2336.6-4115,354.1636,-41.2579,345.51532,-69.138245,0.024299055,0.022880582,-89.04,300,,21.368715,957.2213,6.6261274e-10,5.2229065e-11,8.426787e-12,5.607657e-13,PowerLaw,9.996856e-13,6.627899e-14,2.3587155,0.05536508,1.1263915e-12,8.8340874e-14,2.287404,0.07792261,0.11160573,2.5475826,1.0948626e-12,8.195816e-14,2.0546224,0.1486751,0.0030096346,0.0014454911,0.6666667,2.622109,1233.5537,111.593216,0.798342,0.22645634,fsrq,0,1.1633610519368176e-08,2.9568245629718604e-09,5.594942287245885e-10,1.0712954828795418e-10,1.8068763499301532e-11,9.74693729657969e-16,AGN,Non-PSR
5005,4FGL J2338.0-0230,354.5085,-2.5106,84.288155,-59.756374,0.020907056,0.019550255,-64.91,457,,22.888708,853.15375,8.6583335e-10,6.407117e-11,1.1869261e-11,7.2681233e-13,PowerLaw,1.8328266e-12,1.10569865e-13,2.4362526,0.050538864,1.9632217e-12,1.3567179e-13,2.4078472,0.062455054,0.05971803,1.8503838,1.907051e-12,1.258979e-13,2.314387,0.10332747,0.00125592,0.000971117,0.6666667,1.5191182,1542.0311,105.1925,0.6838456,0.19500102,fsrq,0,3.0376053672398484e-08,4.1078300760943876e-09,7.676064783801451e-10,1.3511392005227663e-10,5.5912262666990564e-12,7.505374793881359e-12,AGN,Non-PSR
5006,4FGL J2338.1+0325,354.5288,3.4262,90.03112,-54.692966,0.06080931,0.058527417,54.53,1108,,4.7005577,1602.2628,1.8164002e-10,4.224769e-11,2.3139615e-12,5.754894e-13,PowerLaw,8.134591e-14,1.8655396e-14,2.3606644,0.15403634,1.0434411e-13,2.5788267e-14,2.3519394,0.23649731,0.18292595,1.5909388,9.912399e-14,2.5684583e-14,1.8890107,0.47378966,0.003938918,0.003893485,0.6666667,1.4490921,284.82523,13.522701,0.4109683,0.30366188,agn,0,6.624238935160065e-10,8.233308479432822e-10,1.6233228650186504e-10,2.1518229906258846e-11,1.0157625608686605e-11,1.0327498972583708e-15,AGN,Non-PSR
5007,4FGL J2338.9+2124,354.739,21.4045,101.24911,-38.396282,0.019118546,0.01788509,64.28,1052,,12.875941,2770.6755,3.8936523e-10,4.790243e-11,4.3606494e-12,5.403347e-13,PowerLaw,5.1254997e-14,6.3011073e-15,1.9902195,0.09068035,5.1123744e-14,7.305346e-15,1.9921255,0.09626084,-0.0016448562,0.0258382,5.2491215e-14,6.8561265e-15,1.9300132,0.14506033,0.00019712202,0.0003930601,0.6666667,0.52652335,369.89075,17.64295,0.42441157,0.19573572,bll,0,1.5765358379123302e-15,9.325943350901866e-10,2.274224142340131e-10,8.958812858228526e-11,3.598172107488473e-11,1.4076496912540648e-11,AGN,Non-PSR
5008,4FGL J2339.2-7403,354.8153,-74.0579,309.51974,-42.134506,0.01739171,0.016404945,9.56,881,,16.878138,3050.4548,4.3261628e-10,4.2511127e-11,4.9819333e-12,5.078051e-13,PowerLaw,4.7480503e-14,4.656626e-15,1.9113401,0.07186895,5.2150446e-14,6.2107094e-15,1.8370217,0.10067464,0.05753981,1.185484,5.0941175e-14,5.4598393e-15,1.7358503,0.13892284,0.0005748723,0.0004294941,0.6666667,1.5152541,437.51065,22.09997,0.41169658,0.16112383,bcu,0,4.481769816377934e-11,8.346195956576707e-10,2.7922464340690567e-10,1.238671804015823e-10,3.0928655470052746e-11,1.6375368075416397e-11,AGN,Non-PSR
5009,4FGL J2339.3-2656,354.8377,-26.9482,29.446058,-73.96072,0.08153135,0.064694695,59.44,906,,4.6973543,1385.8353,1.3321705e-10,3.2278725e-11,1.5802823e-12,3.6378656e-13,PowerLaw,8.074368e-14,1.8397249e-14,2.2664168,0.18373285,8.2977394e-14,2.1808578e-14,2.2526524,0.20752756,0.019851945,0.20705257,8.527331e-14,2.1368176e-14,2.1017866,0.38636082,0.0011362532,0.0024079906,0.6666667,0.51732135,210.39268,12.779899,0.41946402,0.30045003,bcu,0,2.317336210075349e-12,4.986998036748957e-10,5.7950259174655017e-11,3.8848761013676736e-11,8.38162005079024e-12,2.6140440949531348e-17,AGN,Non-PSR
5011,4FGL J2339.6+0242,354.9044,2.7102,89.99851,-55.501038,0.12914269,0.06777833,-33.74,1108,,7.1585865,819.66077,2.7380162e-10,4.731889e-11,4.177729e-12,6.3994177e-13,PowerLaw,6.925986e-13,1.01956285e-13,2.5290592,0.10682464,8.946323e-13,1.4772469e-13,2.4844017,0.19664869,0.26865724,2.4615378,8.869274e-13,1.4741626e-13,1.6817541,0.49499047,0.011954419,0.0068066726,0.6666667,2.5483267,583.2712,22.432665,0.78410834,0.28433153,bcu,0,4.8609741232219505e-11,1.5475738468495592e-09,2.6632135385895594e-10,2.6695576305080237e-11,2.656192865484186e-13,1.057186691907539e-15,AGN,Non-PSR
